Container;treatment;rain;olivine;crop;olivine_yesno;plant_yesno;replica;depth;daysafterseeding;date;Unique_ID;Mg_umol_l;DSi_umol_l;Cr_nmol_l;Ni_nmol_l;DIC_umol_kg;water_outflow_ml;water_outflow_measurement_date;pH_NBS;pH_remarks;pH_measurement_date
5;Mesocosm;Continuous;fine;Wheat;ol_yes;plant_yes;2;3;94;22-Jan-2014 00:00:00;2014-01-22_05.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
6;Mesocosm;Continuous;fine;Wheat;ol_yes;plant_yes;5;3;94;22-Jan-2014 00:00:00;2014-01-22_06.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
7;Mesocosm;Continuous;none;Wheat;ol_no;plant_yes;5;3;94;22-Jan-2014 00:00:00;2014-01-22_07.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
8;Mesocosm;Continuous;none;Wheat;ol_no;plant_yes;2;3;94;22-Jan-2014 00:00:00;2014-01-22_08.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
9;Mesocosm;Continuous;coarse;Barley;ol_yes;plant_yes;5;3;94;22-Jan-2014 00:00:00;2014-01-22_09.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
10;Mesocosm;Continuous;fine;Barley;ol_yes;plant_yes;2;3;94;22-Jan-2014 00:00:00;2014-01-22_10.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
11;Mesocosm;Continuous;fine;Barley;ol_yes;plant_yes;3;3;94;22-Jan-2014 00:00:00;2014-01-22_11.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
12;Mesocosm;Continuous;coarse;Wheat;ol_yes;plant_yes;1;3;94;22-Jan-2014 00:00:00;2014-01-22_12.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
13;Mesocosm;Continuous;none;Barley;ol_no;plant_yes;4;3;94;22-Jan-2014 00:00:00;2014-01-22_13.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
14;Mesocosm;Continuous;coarse;Wheat;ol_yes;plant_yes;3;3;94;22-Jan-2014 00:00:00;2014-01-22_14.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
15;Mesocosm;Continuous;fine;Wheat;ol_yes;plant_yes;4;3;94;22-Jan-2014 00:00:00;2014-01-22_15.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
16;Blank;Continuous;fine;none;ol_yes;plant_no;4;3;94;22-Jan-2014 00:00:00;2014-01-22_16.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
17;Blank;Continuous;coarse;none;ol_yes;plant_no;1;3;94;22-Jan-2014 00:00:00;2014-01-22_17.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
18;Blank;Continuous;fine;none;ol_yes;plant_no;3;3;94;22-Jan-2014 00:00:00;2014-01-22_18.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
19;Blank;Continuous;coarse;none;ol_yes;plant_no;4;3;94;22-Jan-2014 00:00:00;2014-01-22_19.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
20;Blank;Continuous;coarse;none;ol_yes;plant_no;3;3;94;22-Jan-2014 00:00:00;2014-01-22_20.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
21;Blank;Continuous;fine;none;ol_yes;plant_no;2;3;94;22-Jan-2014 00:00:00;2014-01-22_21.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
22;Blank;Continuous;none;none;ol_no;plant_no;1;3;94;22-Jan-2014 00:00:00;2014-01-22_22.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
23;Blank;Continuous;none;none;ol_no;plant_no;2;3;94;22-Jan-2014 00:00:00;2014-01-22_23.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
24;Blank;Continuous;fine;none;ol_yes;plant_no;1;3;94;22-Jan-2014 00:00:00;2014-01-22_24.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
25;Blank;Continuous;none;none;ol_no;plant_no;3;3;94;22-Jan-2014 00:00:00;2014-01-22_25.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
26;Blank;Continuous;coarse;none;ol_yes;plant_no;2;3;94;22-Jan-2014 00:00:00;2014-01-22_26.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
27;Blank;Continuous;none;none;ol_no;plant_no;4;3;94;22-Jan-2014 00:00:00;2014-01-22_27.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
28;Mesocosm;Continuous;coarse;Barley;ol_yes;plant_yes;3;3;94;22-Jan-2014 00:00:00;2014-01-22_28.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
29;Mesocosm;Continuous;coarse;Barley;ol_yes;plant_yes;1;3;94;22-Jan-2014 00:00:00;2014-01-22_29.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
30;Mesocosm;Continuous;none;Wheat;ol_no;plant_yes;4;3;94;22-Jan-2014 00:00:00;2014-01-22_30.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
31;Mesocosm;Continuous;none;Barley;ol_no;plant_yes;5;3;94;22-Jan-2014 00:00:00;2014-01-22_31.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
32;Mesocosm;Continuous;none;Wheat;ol_no;plant_yes;3;3;94;22-Jan-2014 00:00:00;2014-01-22_32.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
33;Mesocosm;Continuous;none;Wheat;ol_no;plant_yes;1;3;94;22-Jan-2014 00:00:00;2014-01-22_33.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
34;Mesocosm;Continuous;none;Barley;ol_no;plant_yes;3;3;94;22-Jan-2014 00:00:00;2014-01-22_34.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
35;Mesocosm;Continuous;coarse;Wheat;ol_yes;plant_yes;4;3;94;22-Jan-2014 00:00:00;2014-01-22_35.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
36;Mesocosm;Continuous;coarse;Wheat;ol_yes;plant_yes;2;3;94;22-Jan-2014 00:00:00;2014-01-22_36.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
37;Mesocosm;Continuous;coarse;Wheat;ol_yes;plant_yes;5;3;94;22-Jan-2014 00:00:00;2014-01-22_37.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
38;Mesocosm;Continuous;fine;Barley;ol_yes;plant_yes;1;3;94;22-Jan-2014 00:00:00;2014-01-22_38.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
39;Mesocosm;Continuous;none;Barley;ol_no;plant_yes;2;3;94;22-Jan-2014 00:00:00;2014-01-22_39.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
40;Mesocosm;Continuous;coarse;Barley;ol_yes;plant_yes;4;3;94;22-Jan-2014 00:00:00;2014-01-22_40.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
41;Mesocosm;Continuous;fine;Barley;ol_yes;plant_yes;2;3;94;22-Jan-2014 00:00:00;2014-01-22_41.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
42;Mesocosm;Continuous;none;Barley;ol_no;plant_yes;1;3;94;22-Jan-2014 00:00:00;2014-01-22_42.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
43;Mesocosm;Event;fine;Barley;ol_yes;plant_yes;2;3;94;22-Jan-2014 00:00:00;2014-01-22_43.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
44;Mesocosm;Event;none;Barley;ol_no;plant_yes;1;3;94;22-Jan-2014 00:00:00;2014-01-22_44.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
45;Mesocosm;Event;fine;Barley;ol_yes;plant_yes;5;3;94;22-Jan-2014 00:00:00;2014-01-22_45.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
46;Mesocosm;Event;fine;Wheat;ol_yes;plant_yes;4;3;94;22-Jan-2014 00:00:00;2014-01-22_46.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
47;Mesocosm;Event;fine;Barley;ol_yes;plant_yes;3;3;94;22-Jan-2014 00:00:00;2014-01-22_47.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
48;Mesocosm;Event;fine;Wheat;ol_yes;plant_yes;5;3;94;22-Jan-2014 00:00:00;2014-01-22_48.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
49;Mesocosm;Event;coarse;Barley;ol_yes;plant_yes;5;3;94;22-Jan-2014 00:00:00;2014-01-22_49.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
50;Mesocosm;Event;none;Barley;ol_no;plant_yes;3;3;94;22-Jan-2014 00:00:00;2014-01-22_50.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
51;Mesocosm;Event;coarse;Barley;ol_yes;plant_yes;2;3;94;22-Jan-2014 00:00:00;2014-01-22_51.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
52;Mesocosm;Event;none;Wheat;ol_no;plant_yes;2;3;94;22-Jan-2014 00:00:00;2014-01-22_52.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
53;Mesocosm;Event;none;Barley;ol_no;plant_yes;2;3;94;22-Jan-2014 00:00:00;2014-01-22_53.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
54;Mesocosm;Event;coarse;Wheat;ol_yes;plant_yes;5;3;94;22-Jan-2014 00:00:00;2014-01-22_54.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
55;Mesocosm;Event;coarse;Wheat;ol_yes;plant_yes;3;3;94;22-Jan-2014 00:00:00;2014-01-22_55.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
56;Mesocosm;Event;none;Wheat;ol_no;plant_yes;1;3;94;22-Jan-2014 00:00:00;2014-01-22_56.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
57;Mesocosm;Event;coarse;Barley;ol_yes;plant_yes;4;3;94;22-Jan-2014 00:00:00;2014-01-22_57.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
58;Blank;Event;fine;none;ol_yes;plant_no;4;3;94;22-Jan-2014 00:00:00;2014-01-22_58.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
59;Blank;Event;none;none;ol_no;plant_no;3;3;94;22-Jan-2014 00:00:00;2014-01-22_59.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
60;Blank;Event;fine;none;ol_yes;plant_no;3;3;94;22-Jan-2014 00:00:00;2014-01-22_60.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
61;Blank;Event;fine;none;ol_yes;plant_no;1;3;94;22-Jan-2014 00:00:00;2014-01-22_61.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
62;Blank;Event;none;none;ol_no;plant_no;1;3;94;22-Jan-2014 00:00:00;2014-01-22_62.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
63;Blank;Event;coarse;none;ol_yes;plant_no;3;3;94;22-Jan-2014 00:00:00;2014-01-22_63.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
64;Blank;Event;coarse;none;ol_yes;plant_no;2;3;94;22-Jan-2014 00:00:00;2014-01-22_64.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
65;Blank;Event;fine;none;ol_yes;plant_no;2;3;94;22-Jan-2014 00:00:00;2014-01-22_65.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
66;Blank;Event;coarse;none;ol_yes;plant_no;1;3;94;22-Jan-2014 00:00:00;2014-01-22_66.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
67;Blank;Event;none;none;ol_no;plant_no;2;3;94;22-Jan-2014 00:00:00;2014-01-22_67.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
68;Blank;Event;none;none;ol_no;plant_no;4;3;94;22-Jan-2014 00:00:00;2014-01-22_68.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
69;Blank;Event;coarse;none;ol_yes;plant_no;4;3;94;22-Jan-2014 00:00:00;2014-01-22_69.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
70;Mesocosm;Event;coarse;Wheat;ol_yes;plant_yes;2;3;94;22-Jan-2014 00:00:00;2014-01-22_70.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
71;Mesocosm;Event;none;Barley;ol_no;plant_yes;4;3;94;22-Jan-2014 00:00:00;2014-01-22_71.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
72;Mesocosm;Event;none;Wheat;ol_no;plant_yes;4;3;94;22-Jan-2014 00:00:00;2014-01-22_72.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
73;Mesocosm;Event;fine;Barley;ol_yes;plant_yes;1;3;94;22-Jan-2014 00:00:00;2014-01-22_73.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
74;Mesocosm;Event;fine;Wheat;ol_yes;plant_yes;2;3;94;22-Jan-2014 00:00:00;2014-01-22_74.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
75;Mesocosm;Event;none;Wheat;ol_no;plant_yes;3;3;94;22-Jan-2014 00:00:00;2014-01-22_75.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
76;Mesocosm;Event;none;Barley;ol_no;plant_yes;5;3;94;22-Jan-2014 00:00:00;2014-01-22_76.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
77;Mesocosm;Event;none;Wheat;ol_no;plant_yes;5;3;94;22-Jan-2014 00:00:00;2014-01-22_77.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
78;Mesocosm;Event;fine;Barley;ol_yes;plant_yes;4;3;94;22-Jan-2014 00:00:00;2014-01-22_78.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
79;Mesocosm;Event;coarse;Wheat;ol_yes;plant_yes;4;3;94;22-Jan-2014 00:00:00;2014-01-22_79.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
80;Mesocosm;Event;fine;Wheat;ol_yes;plant_yes;3;3;94;22-Jan-2014 00:00:00;2014-01-22_80.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
81;Mesocosm;Event;coarse;Wheat;ol_yes;plant_yes;1;3;94;22-Jan-2014 00:00:00;2014-01-22_81.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
82;Mesocosm;Event;coarse;Barley;ol_yes;plant_yes;3;3;94;22-Jan-2014 00:00:00;2014-01-22_82.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
83;Mesocosm;Event;fine;Wheat;ol_yes;plant_yes;1;3;94;22-Jan-2014 00:00:00;2014-01-22_83.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
84;Mesocosm;Event;coarse;Barley;ol_yes;plant_yes;1;3;94;22-Jan-2014 00:00:00;2014-01-22_84.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
85;Blank no soil;Continuous;none;none;ol_no;plant_no;1;3;94;22-Jan-2014 00:00:00;2014-01-22_85.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
86;Blank no soil;Event;none;none;ol_no;plant_no;1;3;94;22-Jan-2014 00:00:00;2014-01-22_86.3;NaN;NaN;NaN;NaN;NaN;0;22-Jan-2014 00:00:00;NaN;;NaT
1;Mesocosm;Continuous;coarse;Barley;ol_yes;plant_yes;5;4;94;22-Jan-2014 00:00:00;2014-01-22_01.4;NaN;NaN;NaN;NaN;NaN;3568;22-Jan-2014 00:00:00;NaN;;NaT
2;Mesocosm;Continuous;fine;Barley;ol_yes;plant_yes;4;4;94;22-Jan-2014 00:00:00;2014-01-22_02.4;NaN;NaN;NaN;NaN;NaN;3680;22-Jan-2014 00:00:00;NaN;;NaT
3;Mesocosm;Continuous;fine;Wheat;ol_yes;plant_yes;1;4;94;22-Jan-2014 00:00:00;2014-01-22_03.4;NaN;NaN;NaN;NaN;NaN;3744;22-Jan-2014 00:00:00;NaN;;NaT
4;Mesocosm;Continuous;fine;Wheat;ol_yes;plant_yes;3;4;94;22-Jan-2014 00:00:00;2014-01-22_04.4;NaN;NaN;NaN;NaN;NaN;3763;22-Jan-2014 00:00:00;NaN;;NaT
5;Mesocosm;Continuous;fine;Wheat;ol_yes;plant_yes;2;4;94;22-Jan-2014 00:00:00;2014-01-22_05.4;NaN;NaN;NaN;NaN;NaN;3834;22-Jan-2014 00:00:00;NaN;;NaT
6;Mesocosm;Continuous;fine;Wheat;ol_yes;plant_yes;5;4;94;22-Jan-2014 00:00:00;2014-01-22_06.4;NaN;NaN;NaN;NaN;NaN;3825;22-Jan-2014 00:00:00;NaN;;NaT
7;Mesocosm;Continuous;none;Wheat;ol_no;plant_yes;5;4;94;22-Jan-2014 00:00:00;2014-01-22_07.4;NaN;NaN;NaN;NaN;NaN;3539;22-Jan-2014 00:00:00;NaN;;NaT
8;Mesocosm;Continuous;none;Wheat;ol_no;plant_yes;2;4;94;22-Jan-2014 00:00:00;2014-01-22_08.4;NaN;NaN;NaN;NaN;NaN;4065;22-Jan-2014 00:00:00;NaN;;NaT
9;Mesocosm;Continuous;coarse;Barley;ol_yes;plant_yes;5;4;94;22-Jan-2014 00:00:00;2014-01-22_09.4;NaN;NaN;NaN;NaN;NaN;3895;22-Jan-2014 00:00:00;NaN;;NaT
10;Mesocosm;Continuous;fine;Barley;ol_yes;plant_yes;2;4;94;22-Jan-2014 00:00:00;2014-01-22_10.4;NaN;NaN;NaN;NaN;NaN;2830;22-Jan-2014 00:00:00;NaN;;NaT
11;Mesocosm;Continuous;fine;Barley;ol_yes;plant_yes;3;4;94;22-Jan-2014 00:00:00;2014-01-22_11.4;NaN;NaN;NaN;NaN;NaN;3400;22-Jan-2014 00:00:00;NaN;;NaT
12;Mesocosm;Continuous;coarse;Wheat;ol_yes;plant_yes;1;4;94;22-Jan-2014 00:00:00;2014-01-22_12.4;NaN;NaN;NaN;NaN;NaN;3470;22-Jan-2014 00:00:00;NaN;;NaT
13;Mesocosm;Continuous;none;Barley;ol_no;plant_yes;4;4;94;22-Jan-2014 00:00:00;2014-01-22_13.4;NaN;NaN;NaN;NaN;NaN;4155;22-Jan-2014 00:00:00;NaN;;NaT
14;Mesocosm;Continuous;coarse;Wheat;ol_yes;plant_yes;3;4;94;22-Jan-2014 00:00:00;2014-01-22_14.4;NaN;NaN;NaN;NaN;NaN;3750;22-Jan-2014 00:00:00;NaN;;NaT
15;Mesocosm;Continuous;fine;Wheat;ol_yes;plant_yes;4;4;94;22-Jan-2014 00:00:00;2014-01-22_15.4;NaN;NaN;NaN;NaN;NaN;3534;22-Jan-2014 00:00:00;NaN;;NaT
16;Blank;Continuous;fine;none;ol_yes;plant_no;4;4;94;22-Jan-2014 00:00:00;2014-01-22_16.4;NaN;NaN;NaN;NaN;NaN;3635;22-Jan-2014 00:00:00;NaN;;NaT
17;Blank;Continuous;coarse;none;ol_yes;plant_no;1;4;94;22-Jan-2014 00:00:00;2014-01-22_17.4;NaN;NaN;NaN;NaN;NaN;3452;22-Jan-2014 00:00:00;NaN;;NaT
18;Blank;Continuous;fine;none;ol_yes;plant_no;3;4;94;22-Jan-2014 00:00:00;2014-01-22_18.4;NaN;NaN;NaN;NaN;NaN;3153;22-Jan-2014 00:00:00;NaN;;NaT
19;Blank;Continuous;coarse;none;ol_yes;plant_no;4;4;94;22-Jan-2014 00:00:00;2014-01-22_19.4;NaN;NaN;NaN;NaN;NaN;3123;22-Jan-2014 00:00:00;NaN;;NaT
20;Blank;Continuous;coarse;none;ol_yes;plant_no;3;4;94;22-Jan-2014 00:00:00;2014-01-22_20.4;NaN;NaN;NaN;NaN;NaN;3018;22-Jan-2014 00:00:00;NaN;;NaT
21;Blank;Continuous;fine;none;ol_yes;plant_no;2;4;94;22-Jan-2014 00:00:00;2014-01-22_21.4;NaN;NaN;NaN;NaN;NaN;3272;22-Jan-2014 00:00:00;NaN;;NaT
22;Blank;Continuous;none;none;ol_no;plant_no;1;4;94;22-Jan-2014 00:00:00;2014-01-22_22.4;NaN;NaN;NaN;NaN;NaN;4175;22-Jan-2014 00:00:00;NaN;;NaT
23;Blank;Continuous;none;none;ol_no;plant_no;2;4;94;22-Jan-2014 00:00:00;2014-01-22_23.4;NaN;NaN;NaN;NaN;NaN;3560;22-Jan-2014 00:00:00;NaN;;NaT
24;Blank;Continuous;fine;none;ol_yes;plant_no;1;4;94;22-Jan-2014 00:00:00;2014-01-22_24.4;NaN;NaN;NaN;NaN;NaN;3782;22-Jan-2014 00:00:00;NaN;;NaT
25;Blank;Continuous;none;none;ol_no;plant_no;3;4;94;22-Jan-2014 00:00:00;2014-01-22_25.4;NaN;NaN;NaN;NaN;NaN;4490;22-Jan-2014 00:00:00;NaN;;NaT
26;Blank;Continuous;coarse;none;ol_yes;plant_no;2;4;94;22-Jan-2014 00:00:00;2014-01-22_26.4;NaN;NaN;NaN;NaN;NaN;4558;22-Jan-2014 00:00:00;NaN;;NaT
27;Blank;Continuous;none;none;ol_no;plant_no;4;4;94;22-Jan-2014 00:00:00;2014-01-22_27.4;NaN;NaN;NaN;NaN;NaN;4061;22-Jan-2014 00:00:00;NaN;;NaT
28;Mesocosm;Continuous;coarse;Barley;ol_yes;plant_yes;3;4;94;22-Jan-2014 00:00:00;2014-01-22_28.4;NaN;NaN;NaN;NaN;NaN;4067;22-Jan-2014 00:00:00;NaN;;NaT
29;Mesocosm;Continuous;coarse;Barley;ol_yes;plant_yes;1;4;94;22-Jan-2014 00:00:00;2014-01-22_29.4;NaN;NaN;NaN;NaN;NaN;3176;22-Jan-2014 00:00:00;NaN;;NaT
30;Mesocosm;Continuous;none;Wheat;ol_no;plant_yes;4;4;94;22-Jan-2014 00:00:00;2014-01-22_30.4;NaN;NaN;NaN;NaN;NaN;3888;22-Jan-2014 00:00:00;NaN;;NaT
31;Mesocosm;Continuous;none;Barley;ol_no;plant_yes;5;4;94;22-Jan-2014 00:00:00;2014-01-22_31.4;NaN;NaN;NaN;NaN;NaN;4008;22-Jan-2014 00:00:00;NaN;;NaT
32;Mesocosm;Continuous;none;Wheat;ol_no;plant_yes;3;4;94;22-Jan-2014 00:00:00;2014-01-22_32.4;NaN;NaN;NaN;NaN;NaN;4121;22-Jan-2014 00:00:00;NaN;;NaT
33;Mesocosm;Continuous;none;Wheat;ol_no;plant_yes;1;4;94;22-Jan-2014 00:00:00;2014-01-22_33.4;NaN;NaN;NaN;NaN;NaN;3506;22-Jan-2014 00:00:00;NaN;;NaT
34;Mesocosm;Continuous;none;Barley;ol_no;plant_yes;3;4;94;22-Jan-2014 00:00:00;2014-01-22_34.4;NaN;NaN;NaN;NaN;NaN;3824;22-Jan-2014 00:00:00;NaN;;NaT
35;Mesocosm;Continuous;coarse;Wheat;ol_yes;plant_yes;4;4;94;22-Jan-2014 00:00:00;2014-01-22_35.4;NaN;NaN;NaN;NaN;NaN;4363;22-Jan-2014 00:00:00;NaN;;NaT
36;Mesocosm;Continuous;coarse;Wheat;ol_yes;plant_yes;2;4;94;22-Jan-2014 00:00:00;2014-01-22_36.4;NaN;NaN;NaN;NaN;NaN;3975;22-Jan-2014 00:00:00;NaN;;NaT
37;Mesocosm;Continuous;coarse;Wheat;ol_yes;plant_yes;5;4;94;22-Jan-2014 00:00:00;2014-01-22_37.4;NaN;NaN;NaN;NaN;NaN;3866;22-Jan-2014 00:00:00;NaN;;NaT
38;Mesocosm;Continuous;fine;Barley;ol_yes;plant_yes;1;4;94;22-Jan-2014 00:00:00;2014-01-22_38.4;NaN;NaN;NaN;NaN;NaN;3674;22-Jan-2014 00:00:00;NaN;;NaT
39;Mesocosm;Continuous;none;Barley;ol_no;plant_yes;2;4;94;22-Jan-2014 00:00:00;2014-01-22_39.4;NaN;NaN;NaN;NaN;NaN;3842;22-Jan-2014 00:00:00;NaN;;NaT
40;Mesocosm;Continuous;coarse;Barley;ol_yes;plant_yes;4;4;94;22-Jan-2014 00:00:00;2014-01-22_40.4;NaN;NaN;NaN;NaN;NaN;4075;22-Jan-2014 00:00:00;NaN;;NaT
41;Mesocosm;Continuous;fine;Barley;ol_yes;plant_yes;2;4;94;22-Jan-2014 00:00:00;2014-01-22_41.4;NaN;NaN;NaN;NaN;NaN;3203;22-Jan-2014 00:00:00;NaN;;NaT
42;Mesocosm;Continuous;none;Barley;ol_no;plant_yes;1;4;94;22-Jan-2014 00:00:00;2014-01-22_42.4;NaN;NaN;NaN;NaN;NaN;3431;22-Jan-2014 00:00:00;NaN;;NaT
43;Mesocosm;Event;fine;Barley;ol_yes;plant_yes;2;4;94;22-Jan-2014 00:00:00;2014-01-22_43.4;NaN;NaN;NaN;NaN;NaN;2509;22-Jan-2014 00:00:00;NaN;;NaT
44;Mesocosm;Event;none;Barley;ol_no;plant_yes;1;4;94;22-Jan-2014 00:00:00;2014-01-22_44.4;NaN;NaN;NaN;NaN;NaN;3296;22-Jan-2014 00:00:00;NaN;;NaT
45;Mesocosm;Event;fine;Barley;ol_yes;plant_yes;5;4;94;22-Jan-2014 00:00:00;2014-01-22_45.4;NaN;NaN;NaN;NaN;NaN;3438;22-Jan-2014 00:00:00;NaN;;NaT
